preds_list2[[1]]$genes,1,prob_logit,pred_logit,pred_logit_PR
LOC_Os02g34460,0,0.072837513,0,0
LOC_Os12g39070,0,0.897293111,1,1
LOC_Os06g13670,0,0.142410304,0,0
LOC_Os10g08930,0,0.119249142,0,0
LOC_Os02g12580,0,0.0001,0,0
LOC_Os06g37660,0,2.22e-16,0,0
LOC_Os01g01060,0,0.969862594,1,1
LOC_Os07g41280,0,0.269360285,0,0
LOC_Os06g07090,0,0.968951328,1,1
LOC_Os08g28700,0,0.112905376,0,0
LOC_Os07g43360,0,0.08789668,0,0
LOC_Os02g03540,0,0.139218088,0,0
LOC_Os06g33549,0,0.0002,0,0
LOC_Os10g01560,0,0.155148469,0,0
LOC_Os02g56560,0,0.915623574,1,1
LOC_Os02g14059,0,0.460503487,0,0
LOC_Os08g33120,0,0.280127796,0,0
LOC_Os03g58840,0,0.96881016,1,1
LOC_Os12g40790,0,0.791929754,1,0
LOC_Os02g38920,1,1.0,1,1
LOC_Os04g49510,0,0.9998,1,1
LOC_Os04g54340,0,0.0002,0,0
LOC_Os05g46290,0,0.140357414,0,0
LOC_Os07g33330,0,0.065439482,0,0
LOC_Os06g05520,0,0.634454561,0,0
LOC_Os05g44360,0,1.0,1,1
LOC_Os07g25440,0,0.826366314,1,0
LOC_Os10g42439,0,0.996490334,1,1
LOC_Os12g35360,0,0.169467613,0,0
LOC_Os07g03160,1,0.848347654,1,1
LOC_Os02g13990,0,0.998066101,1,1
LOC_Os06g40370,0,0.000810202,0,0
LOC_Os02g46090,0,0.208843581,0,0
LOC_Os05g38820,0,0.999200088,1,1
LOC_Os03g35600,0,0.998501046,1,1
LOC_Os01g62244,0,0.212226416,0,0
LOC_Os11g24560,0,0.582157668,0,0
LOC_Os08g07960,0,0.611245407,0,0
LOC_Os01g59730,0,0.813876985,1,0
LOC_Os09g08430,1,0.999293046,1,1
LOC_Os03g56270,0,2.22e-16,0,0
LOC_Os04g35700,0,2.22e-16,0,0
LOC_Os07g32380,0,0.003827477,0,0
LOC_Os04g22390,0,0.444251135,0,0
LOC_Os09g12570,0,4.26e-13,0,0
LOC_Os11g07280,0,0.98014159,1,1
LOC_Os04g52940,0,2.22e-16,0,0
LOC_Os03g29760,0,0.00779323,0,0
LOC_Os05g48030,0,0.756142093,1,0
LOC_Os02g06700,0,0.610749172,0,0
LOC_Os09g24980,0,0.828282241,1,0
LOC_Os06g01934,0,0.13018133,0,0
LOC_Os06g43680,0,0.642600126,0,0
LOC_Os01g54480,0,0.001608112,0,0
LOC_Os07g49270,1,2.22e-16,0,0
LOC_Os06g27890,0,2.22e-16,0,0
LOC_Os05g46560,0,0.20179304,0,0
LOC_Os03g14530,0,0.020507223,0,0
LOC_Os07g12110,0,0.969681554,1,1
LOC_Os10g27990,0,0.525779469,0,0
LOC_Os02g29340,0,0.240908945,0,0
LOC_Os12g03810,0,2.22e-16,0,0
LOC_Os04g54940,0,0.824125536,1,0
LOC_Os07g36140,0,0.601426685,0,0
LOC_Os06g05070,0,2.22e-16,0,0
LOC_Os01g47820,0,0.46794651,0,0
LOC_Os04g39650,0,2.22e-16,0,0
LOC_Os04g52614,0,0.008887286,0,0
LOC_Os01g14926,0,0.204697309,0,0
LOC_Os04g51370,0,0.007078828,0,0
LOC_Os11g43950,0,0.000104569,0,0
LOC_Os01g27210,0,0.001507881,0,0
LOC_Os07g42940,0,0.977700977,1,1
LOC_Os10g41230,0,0.071782965,0,0
LOC_Os01g60350,0,0.979383026,1,1
LOC_Os04g52000,0,0.124637075,0,0
LOC_Os02g34430,0,0.22682017,0,0
LOC_Os02g27769,0,2.22e-16,0,0
LOC_Os08g44430,0,0.978235164,1,1
LOC_Os01g49900,0,2.22e-16,0,0
LOC_Os02g03410,0,0.582016889,0,0
LOC_Os10g41520,0,0.244497749,0,0
LOC_Os12g36950,0,0.050727734,0,0
LOC_Os08g28190,0,0.803327675,1,0
LOC_Os03g58204,0,0.566314339,0,0
LOC_Os05g11550,0,2.7e-07,0,0
LOC_Os11g39140,0,0.128263441,0,0
LOC_Os03g13800,0,0.000297869,0,0
LOC_Os01g71050,0,0.020682372,0,0
LOC_Os06g37620,0,0.000699628,0,0
LOC_Os09g09500,0,2.22e-16,0,0
LOC_Os03g58050,0,0.184185103,0,0
LOC_Os04g51910,0,0.092816441,0,0
LOC_Os02g14929,0,0.137508007,0,0
LOC_Os06g40704,0,0.001398564,0,0
LOC_Os08g36220,0,2.22e-16,0,0
LOC_Os03g16150,0,0.9987251,1,1
LOC_Os02g43920,0,0.071556325,0,0
LOC_Os07g05740,0,2.22e-16,0,0
LOC_Os11g03400,0,1.0,1,1
LOC_Os12g31370,0,0.073740209,0,0
LOC_Os11g12620,0,2.22e-16,0,0
LOC_Os03g60400,0,0.988868519,1,1
LOC_Os12g12860,0,0.946081776,1,1
LOC_Os09g39670,0,0.98629397,1,1
LOC_Os01g61780,0,0.999407249,1,1
LOC_Os09g12270,0,0.00477873,0,0
LOC_Os01g59360,0,0.154728375,0,0
LOC_Os07g05580,0,0.072673166,0,0
LOC_Os10g40030,0,0.918620223,1,1
LOC_Os03g02320,0,0.0001,0,0
LOC_Os08g06060,0,0.954767213,1,1
LOC_Os06g38990,0,2.22e-16,0,0
LOC_Os10g03540,0,2.22e-16,0,0
LOC_Os07g35290,0,0.001152716,0,0
LOC_Os06g49170,0,0.075424359,0,0
LOC_Os07g09600,0,0.999399998,1,1
LOC_Os01g43100,0,0.825403001,1,0
LOC_Os03g27280,0,0.965167527,1,1
LOC_Os04g52840,0,0.076701734,0,0
LOC_Os03g15540,0,0.977968829,1,1
LOC_Os03g45920,0,0.003110094,0,0
LOC_Os04g53440,0,0.013227885,0,0
LOC_Os03g44620,0,2.22e-16,0,0
LOC_Os04g51630,1,0.999899997,1,1
LOC_Os10g41490,0,0.991096878,1,1
LOC_Os04g41910,0,0.546609893,0,0
LOC_Os10g30530,0,0.945150481,1,1
LOC_Os05g16740,0,0.973783052,1,1
LOC_Os06g02510,0,0.642732526,0,0
LOC_Os05g43450,0,0.000180029,0,0
LOC_Os07g33850,0,0.999599708,1,1
LOC_Os05g45950,1,0.974618045,1,1
LOC_Os03g30300,0,0.094663859,0,0
LOC_Os04g45190,0,0.000294026,0,0
LOC_Os12g03090,0,0.678603779,0,0
LOC_Os03g63750,0,0.077057846,0,0
LOC_Os05g06280,0,0.721392081,0,0
LOC_Os03g10120,0,0.002470965,0,0
LOC_Os05g30950,0,0.333316887,0,0
LOC_Os01g09580,0,2.22e-16,0,0
LOC_Os06g47260,0,2.22e-16,0,0
LOC_Os07g36470,0,0.612507831,0,0
LOC_Os10g32820,0,0.157343896,0,0
LOC_Os12g07800,0,0.991236216,1,1
LOC_Os09g12240,0,0.0272626,0,0
LOC_Os02g49070,0,0.046810825,0,0
LOC_Os01g73880,0,0.99494421,1,1
LOC_Os01g73160,0,0.000199978,0,0
LOC_Os12g07300,0,0.138653682,0,0
LOC_Os06g09570,0,0.000100001,0,0
LOC_Os08g09100,0,0.366543332,0,0
LOC_Os01g50010,0,0.010235375,0,0
LOC_Os12g43363,0,0.000313042,0,0
LOC_Os06g45590,0,1.0,1,1
LOC_Os04g05470,1,0.000178437,0,0
LOC_Os10g27190,0,1.0,1,1
LOC_Os11g07922,0,0.974368193,1,1
LOC_Os08g25380,0,2.22e-16,0,0
LOC_Os02g19550,0,0.00704659,0,0
LOC_Os12g07050,0,0.106719984,0,0
LOC_Os06g34690,0,0.022824492,0,0
LOC_Os05g08960,0,0.470156245,0,0
LOC_Os04g46450,0,0.011294856,0,0
LOC_Os01g22490,0,0.0002,0,0
LOC_Os02g17910,0,0.028539048,0,0
LOC_Os06g12590,0,0.338070516,0,0
LOC_Os11g36050,0,0.293261354,0,0
LOC_Os10g40020,0,0.957547353,1,1
LOC_Os01g28730,0,2.22e-16,0,0
LOC_Os12g43950,0,0.049809376,0,0
LOC_Os02g22780,1,0.043812796,0,0
LOC_Os01g05840,0,0.827966057,1,0
LOC_Os08g34140,0,0.007308963,0,0
LOC_Os03g55490,0,0.032943684,0,0
LOC_Os01g64280,0,0.997228794,1,1
LOC_Os01g61814,0,0.9998,1,1
LOC_Os04g52410,0,0.013953648,0,0
LOC_Os03g62180,0,0.92059699,1,1
LOC_Os02g53680,0,0.041719557,0,0
LOC_Os01g32660,0,0.00137739,0,0
LOC_Os03g37970,0,0.99762789,1,1
LOC_Os08g23110,0,0.970511372,1,1
LOC_Os02g45820,0,0.600782567,0,0
LOC_Os07g26940,0,0.059077291,0,0
LOC_Os09g39500,0,2.22e-16,0,0
LOC_Os01g73230,0,0.798714993,1,0
LOC_Os04g36890,0,0.016361841,0,0
LOC_Os01g45520,0,0.223366925,0,0
LOC_Os06g46000,1,0.9999,1,1
LOC_Os04g22380,0,0.945179214,1,1
LOC_Os03g57790,0,0.231966668,0,0
LOC_Os07g48290,0,0.671004436,0,0
LOC_Os09g33930,0,0.108083634,0,0
LOC_Os11g34860,0,0.44125638,0,0
LOC_Os06g44030,0,0.988038424,1,1
LOC_Os07g31340,0,0.172405689,0,0
LOC_Os09g36440,0,0.999400011,1,1
LOC_Os10g41960,0,0.876907168,1,1
LOC_Os03g42900,0,0.994943099,1,1
LOC_Os08g43090,0,0.195682316,0,0
LOC_Os10g02500,0,2.22e-16,0,0
LOC_Os08g31240,0,0.260712143,0,0
LOC_Os07g10890,0,0.000626924,0,0
LOC_Os07g03790,0,0.215468267,0,0
LOC_Os03g01810,0,0.008039955,0,0
LOC_Os12g07010,0,1.0,1,1
LOC_Os11g03970,0,2.22e-16,0,0
LOC_Os05g41090,1,0.978230338,1,1
LOC_Os05g09620,0,0.970159788,1,1
LOC_Os02g05330,0,0.0002,0,0
LOC_Os04g52600,0,0.953453368,1,1
LOC_Os09g29170,0,0.168265021,0,0
LOC_Os03g53960,0,0.985498772,1,1
LOC_Os07g04190,0,0.0003,0,0
LOC_Os10g30370,0,0.142330187,0,0
LOC_Os03g48140,0,0.074122526,0,0
LOC_Os07g35580,0,0.454023741,0,0
LOC_Os04g42840,0,0.000500147,0,0
LOC_Os03g31090,1,0.979048006,1,1
LOC_Os04g32330,0,0.942224536,1,1
LOC_Os01g20940,0,0.315055803,0,0
LOC_Os01g12410,0,0.105511973,0,0
LOC_Os01g40570,0,0.570539707,0,0
LOC_Os01g04730,0,0.023519052,0,0
LOC_Os02g15594,0,0.001787069,0,0
LOC_Os11g13820,0,0.974360596,1,1
LOC_Os03g21940,0,1.0,1,1
LOC_Os07g35690,0,2.22e-16,0,0
LOC_Os08g33830,0,0.67383676,0,0
LOC_Os09g21760,0,0.174444314,0,0
LOC_Os05g39760,0,0.98340061,1,1
LOC_Os03g50980,0,0.224206418,0,0
LOC_Os06g22820,0,0.754246735,1,0
LOC_Os06g36680,0,0.002231011,0,0
LOC_Os06g07978,0,0.243606671,0,0
LOC_Os07g42770,0,0.388084541,0,0
LOC_Os01g17430,0,0.990173923,1,1
LOC_Os08g10608,0,0.00253029,0,0
LOC_Os07g07220,0,0.000508998,0,0
LOC_Os05g41180,0,0.024313479,0,0
LOC_Os08g21570,0,0.659579358,0,0
LOC_Os05g06310,0,0.155161725,0,0
LOC_Os08g08040,0,0.000500001,0,0
LOC_Os09g14580,0,1.0,1,1
LOC_Os05g04850,0,0.038683268,0,0
LOC_Os04g56800,0,0.872059884,1,1
LOC_Os05g46270,0,0.016043597,0,0
LOC_Os02g55990,0,0.749151394,1,0
LOC_Os02g18320,0,2.22e-16,0,0
LOC_Os08g05490,0,1.0,1,1
LOC_Os06g48750,0,0.0006,0,0
LOC_Os04g27860,0,0.090324321,0,0
LOC_Os12g26030,0,0.01120436,0,0
LOC_Os04g52361,0,0.069278664,0,0
LOC_Os07g10830,0,0.910629397,1,1
LOC_Os06g07140,0,0.022851707,0,0
LOC_Os03g21620,0,0.803587325,1,0
LOC_Os03g40180,0,0.999500218,1,1
LOC_Os06g04030,0,0.039216367,0,0
LOC_Os01g36930,0,2.22e-16,0,0
LOC_Os02g42230,0,1.0,1,1
LOC_Os10g29660,0,0.012879117,0,0
LOC_Os02g44300,0,0.067699474,0,0
LOC_Os11g09329,0,0.799278561,1,0
LOC_Os04g46350,0,0.006994643,0,0
LOC_Os05g37980,0,0.0002,0,0
LOC_Os02g48660,0,1.09e-09,0,0
LOC_Os05g19370,0,1.0,1,1
LOC_Os04g59450,0,0.960091223,1,1
LOC_Os01g71000,0,0.013840908,0,0
LOC_Os06g51270,0,0.002990857,0,0
LOC_Os03g30890,0,0.000100021,0,0
LOC_Os09g19560,0,0.0007,0,0
LOC_Os03g01530,0,0.982016811,1,1
LOC_Os04g24180,0,0.99848721,1,1
LOC_Os03g08754,0,0.937461994,1,1
LOC_Os12g16520,0,0.529580055,0,0
LOC_Os02g06930,0,0.980224805,1,1
LOC_Os05g33390,0,0.022517751,0,0
LOC_Os03g18510,0,0.664799952,0,0
LOC_Os05g03884,0,0.957884616,1,1
LOC_Os01g39310,0,0.001077345,0,0
LOC_Os03g47740,0,0.855523909,1,1
LOC_Os04g52960,0,1.0,1,1
LOC_Os03g45410,0,0.138747143,0,0
LOC_Os11g40510,0,0.030953596,0,0
LOC_Os04g49420,0,0.292947118,0,0
LOC_Os03g60710,0,0.903775288,1,1
LOC_Os01g49690,0,0.004326414,0,0
LOC_Os04g12540,0,0.001683083,0,0
LOC_Os03g46490,0,2.22e-16,0,0
LOC_Os03g58160,1,0.994141221,1,1
LOC_Os08g43640,0,0.985771858,1,1
LOC_Os07g36590,0,0.020561334,0,0
LOC_Os09g04110,0,0.467223616,0,0
LOC_Os03g14710,0,0.00089591,0,0
LOC_Os01g04580,0,0.005130565,0,0
LOC_Os04g41030,0,1.71e-09,0,0
LOC_Os04g39440,0,0.087059612,0,0
LOC_Os02g58220,0,0.997806156,1,1
LOC_Os06g48300,0,0.57728923,0,0
LOC_Os11g10050,0,0.003962789,0,0
LOC_Os06g03830,0,0.914000761,1,1
LOC_Os05g47550,0,0.156054143,0,0
LOC_Os02g04320,0,0.0001,0,0
LOC_Os01g62350,0,0.475702135,0,0
LOC_Os11g36390,0,2.22e-16,0,0
LOC_Os03g06760,0,0.82863416,1,0
LOC_Os05g05470,0,0.418208285,0,0
LOC_Os02g07750,0,2.22e-16,0,0
LOC_Os09g26340,0,0.275675296,0,0
LOC_Os07g42950,0,0.963073715,1,1
LOC_Os12g31840,0,0.908835523,1,1
LOC_Os12g06870,0,0.921761517,1,1
LOC_Os06g10620,0,0.082025622,0,0
LOC_Os06g12990,0,2.21e-08,0,0
LOC_Os02g47140,0,0.988272317,1,1
LOC_Os06g37750,0,0.286574567,0,0
LOC_Os02g35010,0,2.22e-16,0,0
LOC_Os07g08729,0,0.999796029,1,1
LOC_Os02g56110,0,0.17900435,0,0
LOC_Os11g14420,0,0.748337063,1,0
LOC_Os04g39700,0,0.955524528,1,1
LOC_Os03g33580,0,0.586090969,0,0
LOC_Os12g19290,0,0.0004,0,0
LOC_Os01g13260,0,1.0,1,1
LOC_Os08g38780,0,0.154689682,0,0
LOC_Os08g03290,1,1.0,1,1
LOC_Os07g40630,0,0.123368638,0,0
LOC_Os01g15010,0,0.260969803,0,0
LOC_Os01g09510,0,0.351056973,0,0
LOC_Os07g32400,0,0.076727527,0,0
LOC_Os05g32600,0,0.476937333,0,0
LOC_Os12g07990,0,2.22e-16,0,0
LOC_Os04g58250,0,2.22e-16,0,0
LOC_Os04g52640,0,0.277713605,0,0
LOC_Os03g13170,0,0.002248839,0,0
LOC_Os02g39350,0,2.22e-16,0,0
LOC_Os05g38550,0,0.003132077,0,0
LOC_Os03g03660,0,0.968337533,1,1
LOC_Os06g04880,0,0.419960804,0,0
LOC_Os02g38080,0,2.22e-16,0,0
LOC_Os03g08280,0,0.211907791,0,0
LOC_Os06g41360,0,0.899757729,1,1
LOC_Os05g38610,0,0.017964668,0,0
LOC_Os07g14540,0,0.998831806,1,1
LOC_Os01g66560,0,0.000220815,0,0
LOC_Os07g29630,0,0.005098058,0,0
LOC_Os02g52850,0,0.992047497,1,1
LOC_Os03g58960,0,0.1155888,0,0
LOC_Os04g54190,0,0.407253329,0,0
LOC_Os05g35710,0,0.035391965,0,0
LOC_Os05g44770,0,2.22e-16,0,0
LOC_Os02g12850,0,2.22e-16,0,0
LOC_Os11g36180,0,0.034446487,0,0
LOC_Os04g39910,0,0.008360745,0,0
LOC_Os03g59020,0,0.008290282,0,0
LOC_Os11g10100,0,2.22e-16,0,0
LOC_Os03g22570,0,0.539086988,0,0
LOC_Os09g27450,0,4.04e-12,0,0
LOC_Os07g41140,0,2.22e-16,0,0
LOC_Os01g59600,0,0.150333387,0,0
LOC_Os12g14699,0,2.22e-16,0,0
LOC_Os01g12400,0,2.22e-16,0,0
LOC_Os04g52860,0,0.058772022,0,0
LOC_Os02g32760,0,0.650459427,0,0
LOC_Os03g58630,0,1.0,1,1
LOC_Os03g22350,0,0.889387319,1,1
LOC_Os01g52450,0,0.03905012,0,0
LOC_Os03g58700,0,0.29594418,0,0
LOC_Os01g04409,0,0.995432274,1,1
LOC_Os10g37740,0,0.746392815,1,0
LOC_Os08g41950,0,0.035732537,0,0
LOC_Os05g45590,0,0.094873685,0,0
LOC_Os05g38520,0,0.115077354,0,0
LOC_Os03g02460,0,0.727884443,0,0
LOC_Os01g05970,0,0.999499997,1,1
LOC_Os12g06890,0,1.0,1,1
LOC_Os02g58490,0,3.77e-16,0,0
LOC_Os03g47730,0,0.001609093,0,0
LOC_Os01g43170,0,0.084522404,0,0
LOC_Os08g06020,0,0.001713208,0,0
LOC_Os02g37000,1,2.22e-16,0,0
LOC_Os05g51740,0,2.22e-16,0,0
LOC_Os03g22340,0,0.550811758,0,0
LOC_Os03g04460,0,0.104852301,0,0
LOC_Os01g10050,0,0.21407167,0,0
LOC_Os01g71230,0,0.956468461,1,1
LOC_Os05g23720,0,0.967542129,1,1
LOC_Os04g43020,0,0.038984148,0,0
LOC_Os03g18150,0,0.098535752,0,0
LOC_Os02g53230,0,2.22e-16,0,0
LOC_Os07g14280,0,0.0002,0,0
LOC_Os04g31950,0,0.101608366,0,0
LOC_Os03g07430,0,0.672155307,0,0
LOC_Os01g18050,0,0.999856561,1,1
LOC_Os12g38970,0,0.041441324,0,0
LOC_Os06g49140,0,0.803774082,1,0
LOC_Os09g31180,1,1.0,1,1
LOC_Os07g42150,0,0.815891618,1,0
LOC_Os02g56960,0,1.0,1,1
LOC_Os01g06010,0,0.998617356,1,1
LOC_Os02g30624,0,0.825164131,1,0
LOC_Os10g01470,0,0.298671275,0,0
LOC_Os04g40840,0,1.0,1,1
LOC_Os03g16740,0,4.49e-15,0,0
LOC_Os01g04450,0,0.02215022,0,0
LOC_Os02g25060,0,0.692282242,0,0
LOC_Os05g45050,0,0.128629408,0,0
LOC_Os11g05562,0,1.0,1,1
LOC_Os03g57040,0,0.023081469,0,0
LOC_Os02g48080,0,0.018620973,0,0
LOC_Os11g17380,1,0.144849677,0,0
LOC_Os07g01150,0,0.000302728,0,0
LOC_Os02g54470,0,2.22e-16,0,0
LOC_Os05g30870,0,0.001289695,0,0
LOC_Os04g54474,0,0.998105925,1,1
LOC_Os03g37950,0,0.995488135,1,1
LOC_Os06g21480,0,0.00421582,0,0
LOC_Os03g22180,0,0.635109708,0,0
LOC_Os01g43020,0,0.429872352,0,0
LOC_Os10g32880,0,0.744183453,1,0
LOC_Os03g56820,0,2.22e-16,0,0
LOC_Os10g32970,0,0.994186881,1,1
LOC_Os02g02490,0,2.22e-16,0,0
LOC_Os01g19840,0,0.136718949,0,0
LOC_Os06g43590,0,1.0,1,1
LOC_Os05g25450,0,0.090600489,0,0
LOC_Os02g18380,0,0.277984828,0,0
LOC_Os02g43594,0,0.531126675,0,0
LOC_Os04g51120,0,0.026335063,0,0
LOC_Os12g32240,0,0.720263942,0,0
LOC_Os11g07930,0,0.961447493,1,1
LOC_Os03g02150,0,0.90366142,1,1
LOC_Os01g71200,0,0.972291138,1,1
LOC_Os03g22900,0,2.22e-16,0,0
LOC_Os03g56800,0,0.90622358,1,1
LOC_Os01g23970,0,3.64e-16,0,0
LOC_Os08g05290,0,0.0002,0,0
LOC_Os03g31400,0,0.795981655,1,0
LOC_Os03g12860,0,0.940885843,1,1
LOC_Os06g38930,0,0.701422382,0,0
LOC_Os05g11710,0,0.77354861,1,0
LOC_Os03g12710,0,0.176366882,0,0
LOC_Os04g46620,0,2.22e-16,0,0
LOC_Os03g14260,0,0.047240772,0,0
LOC_Os02g07060,0,0.685012688,0,0
LOC_Os08g04190,0,0.16793999,0,0
LOC_Os01g73130,0,0.047697868,0,0
LOC_Os05g41370,0,0.317737347,0,0
LOC_Os08g41810,0,0.986553588,1,1
LOC_Os03g16260,0,0.815449043,1,0
LOC_Os03g44500,0,2.22e-16,0,0
LOC_Os03g51690,0,0.012729225,0,0
LOC_Os06g07830,0,0.020381092,0,0
LOC_Os03g64190,0,0.885157045,1,1
LOC_Os08g01930,0,0.071985469,0,0
LOC_Os04g23910,0,0.874568697,1,1
LOC_Os01g72990,0,0.190231623,0,0
LOC_Os03g63920,0,2.92e-13,0,0
LOC_Os04g46780,0,0.000699989,0,0
LOC_Os07g22220,0,0.0001,0,0
LOC_Os04g24290,0,0.026022743,0,0
LOC_Os08g36994,0,0.114073981,0,0
LOC_Os07g37810,0,0.215596143,0,0
LOC_Os02g45070,0,0.000633822,0,0
LOC_Os03g12730,0,2.22e-16,0,0
LOC_Os06g45430,0,0.008959304,0,0
LOC_Os01g35184,0,2.22e-16,0,0
LOC_Os07g31500,0,0.000299998,0,0
LOC_Os04g40940,0,0.368097368,0,0
LOC_Os05g28750,0,0.979272011,1,1
LOC_Os01g48920,0,0.0002,0,0
LOC_Os05g04520,0,0.087873415,0,0
LOC_Os01g07080,0,0.790214868,1,0
LOC_Os06g08480,0,0.956860701,1,1
LOC_Os01g16650,0,0.006685961,0,0
LOC_Os05g24010,0,0.032268257,0,0
LOC_Os08g03440,0,0.413313461,0,0
LOC_Os01g62920,0,0.793604868,1,0
LOC_Os10g40140,0,0.0003,0,0
LOC_Os04g42500,0,0.240913887,0,0
LOC_Os05g05780,0,0.766414974,1,0
LOC_Os03g63430,0,0.002241272,0,0
LOC_Os07g35004,0,0.911136261,1,1
LOC_Os07g02210,0,0.994454099,1,1
LOC_Os04g22470,0,0.550489712,0,0
LOC_Os03g51600,1,1.0,1,1
LOC_Os07g47780,0,0.996168818,1,1
LOC_Os02g10020,0,0.102454641,0,0
LOC_Os05g04550,0,0.00457803,0,0
LOC_Os10g33080,0,2.22e-16,0,0
LOC_Os07g13280,0,0.897809802,1,1
LOC_Os06g51250,0,2.88e-16,0,0
LOC_Os05g43770,0,0.001090461,0,0
LOC_Os03g53200,0,0.982683099,1,1
LOC_Os03g42220,0,0.001501744,0,0
LOC_Os06g50920,0,0.046018086,0,0
LOC_Os06g04560,0,0.061548429,0,0
LOC_Os07g44620,0,0.802654012,1,0
LOC_Os06g08380,0,0.009979505,0,0
LOC_Os05g37690,0,0.397455212,0,0
LOC_Os10g30580,0,1.0,1,1
LOC_Os10g33770,0,0.360976409,0,0
LOC_Os03g51200,0,0.967074795,1,1
LOC_Os01g33030,0,0.378943352,0,0
LOC_Os09g01650,0,0.241926506,0,0
LOC_Os03g38260,0,0.91889584,1,1
LOC_Os04g58550,0,0.89842792,1,1
LOC_Os02g11050,0,0.0001,0,0
LOC_Os07g44630,0,0.01008334,0,0
LOC_Os02g12800,0,0.268567043,0,0
LOC_Os04g26841,0,9.77e-05,0,0
LOC_Os05g17604,1,0.939146456,1,1
LOC_Os06g14240,0,0.904768838,1,1
LOC_Os01g28690,0,0.995826805,1,1
LOC_Os07g01920,0,0.002397097,0,0
LOC_Os10g32960,0,2.22e-16,0,0
LOC_Os07g35810,0,0.012409119,0,0
LOC_Os05g41390,0,1.0,1,1
LOC_Os07g35370,0,0.978506543,1,1
LOC_Os03g38710,0,0.993482284,1,1
LOC_Os03g06930,0,0.283539146,0,0
LOC_Os03g49620,0,2.22e-16,0,0
LOC_Os05g44290,0,0.018112823,0,0
LOC_Os10g01100,0,0.976624898,1,1
LOC_Os03g03830,0,5.67e-11,0,0
LOC_Os07g15880,0,0.00512176,0,0
LOC_Os12g40190,0,0.55424728,0,0
LOC_Os08g05840,0,0.097150533,0,0
LOC_Os11g43590,0,3.91e-15,0,0
LOC_Os01g16930,0,0.289621612,0,0
LOC_Os03g03410,0,0.138561624,0,0
LOC_Os01g34620,0,0.769498787,1,0
LOC_Os01g60340,0,1.0,1,1
LOC_Os07g19460,0,0.0003,0,0
LOC_Os03g15570,0,0.491913719,0,0
LOC_Os01g23630,0,0.9999,1,1
LOC_Os01g27630,0,0.079208973,0,0
LOC_Os06g39050,0,0.033020404,0,0
LOC_Os01g08400,0,0.433682288,0,0
LOC_Os11g01420,0,0.118963681,0,0
LOC_Os03g56900,0,0.004780748,0,0
LOC_Os09g06560,1,0.9999,1,1
LOC_Os01g18860,0,2.22e-16,0,0
LOC_Os05g30980,0,0.981442183,1,1
LOC_Os10g42110,0,0.67978073,0,0
LOC_Os03g57780,0,0.787167157,1,0
LOC_Os07g03860,0,0.03048277,0,0
LOC_Os09g39420,1,1.02e-06,0,0
LOC_Os02g33450,0,0.884919638,1,1
LOC_Os05g31000,0,0.9995,1,1
LOC_Os03g49480,0,0.916549032,1,1
LOC_Os06g18000,0,0.11917178,0,0
LOC_Os10g41930,0,2.22e-16,0,0
LOC_Os07g03830,0,2.22e-16,0,0
LOC_Os05g47980,0,0.576550494,0,0
LOC_Os03g21990,0,0.848390614,1,1
LOC_Os05g30820,0,2.22e-16,0,0
LOC_Os01g67340,0,0.448702536,0,0
LOC_Os01g49150,0,0.901863828,1,1
LOC_Os07g27930,0,2.22e-16,0,0
LOC_Os04g01890,0,2.22e-16,0,0
LOC_Os10g32990,0,2.22e-16,0,0
LOC_Os09g17870,0,0.027099028,0,0
LOC_Os01g55040,0,0.001799978,0,0
LOC_Os05g33040,0,1.0,1,1
LOC_Os06g06920,0,0.007798935,0,0
LOC_Os03g50330,0,0.02324244,0,0
LOC_Os04g29740,0,0.146516147,0,0
LOC_Os06g40030,0,2.22e-16,0,0
LOC_Os01g64090,0,0.613648385,0,0
LOC_Os02g10100,0,2.22e-16,0,0
LOC_Os07g28280,0,0.018892683,0,0
LOC_Os02g34950,0,2.22e-16,0,0
LOC_Os11g02300,0,0.989029299,1,1
LOC_Os03g51440,0,0.229269781,0,0
LOC_Os07g40580,0,0.998216392,1,1
LOC_Os10g10540,0,2.22e-16,0,0
LOC_Os01g67250,0,0.00913827,0,0
LOC_Os06g47830,0,0.973931359,1,1
LOC_Os06g49430,0,0.9998,1,1
LOC_Os03g44200,0,0.001105731,0,0
LOC_Os07g37640,0,0.037924359,0,0
LOC_Os07g06980,0,1.0,1,1
LOC_Os08g09260,0,0.69246103,0,0
LOC_Os02g47440,0,0.480990796,0,0
LOC_Os01g63240,0,0.000600005,0,0
LOC_Os01g04260,0,0.094558759,0,0
LOC_Os01g24950,0,1.0,1,1
LOC_Os02g01170,0,0.007964963,0,0
LOC_Os02g04100,1,0.975163827,1,1
LOC_Os05g48220,0,2.22e-16,0,0
LOC_Os01g19694,0,0.292115918,0,0
LOC_Os06g37000,0,0.078888151,0,0
LOC_Os06g43690,0,2.22e-16,0,0
LOC_Os07g35260,0,2.22e-16,0,0
LOC_Os02g21490,0,0.111337106,0,0
LOC_Os08g39500,0,2.22e-16,0,0
LOC_Os02g02540,0,0.124546914,0,0
LOC_Os07g35310,0,0.036012802,0,0
LOC_Os05g41270,0,0.042548468,0,0
LOC_Os09g08420,0,0.004321573,0,0
LOC_Os04g20220,0,0.602925674,0,0
LOC_Os05g46000,0,2.22e-16,0,0
