preds_list2[[1]]$genes,1,prob_logit,pred_logit,pred_logit_PR
LOC_Os04g44870,0,0.994750131,1,1
LOC_Os03g61800,0,0.011917681,0,0
LOC_Os04g25400,0,0.992185608,1,1
LOC_Os07g15680,0,0.666113858,0,0
LOC_Os10g37830,0,2.22e-13,0,0
LOC_Os11g02130,0,1.0,1,1
LOC_Os04g40320,0,2.3e-07,0,0
LOC_Os01g52240,0,0.000400339,0,0
LOC_Os09g36190,0,3.19e-16,0,0
LOC_Os03g18070,0,0.99571707,1,1
LOC_Os08g45110,0,0.437952484,0,0
LOC_Os12g10580,0,0.217567431,0,0
LOC_Os01g10110,0,0.359650578,0,0
LOC_Os03g44430,0,0.017337377,0,0
LOC_Os01g03040,0,2.58e-12,0,0
LOC_Os11g01869,0,2.22e-16,0,0
LOC_Os04g35180,0,0.003769876,0,0
LOC_Os01g52260,0,0.998874903,1,1
LOC_Os02g38480,0,0.902147172,1,1
LOC_Os04g58210,0,0.453105137,0,0
LOC_Os02g01240,0,2.62e-12,0,0
LOC_Os08g37180,0,0.999972773,1,1
LOC_Os11g45050,0,5.74e-08,0,0
LOC_Os03g17140,0,0.995695362,1,1
LOC_Os10g14814,0,0.998431855,1,1
LOC_Os03g21260,0,0.994507199,1,1
LOC_Os03g10478,0,0.992093569,1,1
LOC_Os04g44530,0,8.76e-10,0,0
LOC_Os05g02820,0,0.895490173,1,1
LOC_Os09g39260,0,0.000837002,0,0
LOC_Os03g53010,0,0.988991155,1,1
LOC_Os06g30420,0,2.22e-16,0,0
LOC_Os09g07380,0,0.004362213,0,0
LOC_Os09g17600,0,2.66e-12,0,0
LOC_Os02g16540,0,0.99979993,1,1
LOC_Os03g61600,0,0.713280158,0,0
LOC_Os06g33940,0,2.22e-16,0,0
LOC_Os08g16010,0,0.000128014,0,0
LOC_Os10g39850,0,7.92e-09,0,0
LOC_Os04g04950,0,0.940997512,1,1
LOC_Os07g07580,0,0.758505892,0,0
LOC_Os04g48050,0,0.000643653,0,0
LOC_Os03g46150,0,0.999999986,1,1
LOC_Os02g39660,0,2.22e-16,0,0
LOC_Os04g43550,0,0.715771771,0,0
LOC_Os01g11750,0,0.81340918,1,1
LOC_Os02g42810,0,0.996714203,1,1
LOC_Os01g13030,0,0.068320413,0,0
LOC_Os01g04920,0,0.930142538,1,1
LOC_Os12g05640,0,2.22e-16,0,0
LOC_Os05g45240,0,1.0,1,1
LOC_Os06g42790,0,0.00250188,0,0
LOC_Os08g04110,0,0.532352889,0,0
LOC_Os05g15890,0,0.001914243,0,0
LOC_Os06g46500,0,0.775420269,1,0
LOC_Os03g10870,0,0.096377384,0,0
LOC_Os01g65320,0,0.978229749,1,1
LOC_Os06g28480,0,5.43e-15,0,0
LOC_Os05g19670,0,3.28e-09,0,0
LOC_Os05g35480,0,0.562658744,0,0
LOC_Os05g46360,0,0.006936354,0,0
LOC_Os01g43420,0,2.22e-16,0,0
LOC_Os04g59430,0,0.999999999,1,1
LOC_Os03g52660,0,0.999899979,1,1
LOC_Os12g37650,0,0.858825345,1,1
LOC_Os03g50130,0,1.0,1,1
LOC_Os09g09790,0,0.000892586,0,0
LOC_Os02g26550,0,0.000703185,0,0
LOC_Os12g34058,0,0.195387998,0,0
LOC_Os06g26234,0,1.0,1,1
LOC_Os04g28870,0,0.968767745,1,1
LOC_Os05g39730,0,8.79e-11,0,0
LOC_Os03g21140,0,0.018384387,0,0
LOC_Os03g07890,0,9.32e-13,0,0
LOC_Os03g49400,0,0.999999995,1,1
LOC_Os07g40290,0,0.446980128,0,0
LOC_Os11g19720,0,9.56e-15,0,0
LOC_Os06g50040,0,0.001078524,0,0
LOC_Os03g57920,0,1.01e-12,0,0
LOC_Os02g49230,0,0.221905329,0,0
LOC_Os01g58610,0,0.876432795,1,1
LOC_Os01g65670,0,0.163163486,0,0
LOC_Os03g49050,0,0.028403966,0,0
LOC_Os11g16310,0,0.027484094,0,0
LOC_Os08g06610,0,0.002124296,0,0
LOC_Os01g12310,0,0.965169971,1,1
LOC_Os01g72570,0,3.79e-16,0,0
LOC_Os11g42500,0,0.710426817,0,0
LOC_Os04g02754,0,1.0,1,1
LOC_Os03g50070,0,0.950618805,1,1
LOC_Os02g39800,0,0.005365743,0,0
LOC_Os04g48820,0,2.19e-15,0,0
LOC_Os10g35050,0,0.966553562,1,1
LOC_Os09g31454,0,0.996601183,1,1
LOC_Os12g41980,0,0.037787371,0,0
LOC_Os01g12160,0,0.000747255,0,0
LOC_Os06g12020,0,3.96e-14,0,0
LOC_Os10g04342,0,0.062996273,0,0
LOC_Os06g10770,0,0.000200025,0,0
LOC_Os10g20240,0,7.86e-11,0,0
LOC_Os04g51710,0,0.964083675,1,1
LOC_Os08g26870,0,0.92192522,1,1
LOC_Os03g18140,0,0.590463075,0,0
LOC_Os10g27110,0,0.116271737,0,0
LOC_Os01g39010,0,0.002549476,0,0
LOC_Os10g09110,0,0.059781514,0,0
LOC_Os02g05880,0,9.09e-12,0,0
LOC_Os12g18760,0,0.383102647,0,0
LOC_Os09g23660,0,0.031744035,0,0
LOC_Os04g02920,0,1.47e-12,0,0
LOC_Os06g23684,0,1.0,1,1
LOC_Os03g56430,0,0.689275694,0,0
LOC_Os06g35030,0,0.000392934,0,0
LOC_Os04g42290,0,2.67e-16,0,0
LOC_Os08g09460,0,4.51e-16,0,0
LOC_Os02g52450,0,0.065468499,0,0
LOC_Os09g27750,0,0.807290619,1,1
LOC_Os08g41610,0,6.61e-08,0,0
LOC_Os01g74170,1,0.999611625,1,1
LOC_Os02g44106,0,0.008445791,0,0
LOC_Os02g35130,0,3.09e-13,0,0
LOC_Os03g10050,0,0.996754987,1,1
LOC_Os06g47800,0,5.95e-11,0,0
LOC_Os09g36210,0,0.747677921,0,0
LOC_Os04g40570,0,0.950914897,1,1
LOC_Os08g27840,0,0.555227746,0,0
LOC_Os03g51510,0,0.002060347,0,0
LOC_Os01g66510,0,0.512939384,0,0
LOC_Os01g54960,0,0.028284946,0,0
LOC_Os06g10850,0,0.370251256,0,0
LOC_Os03g25990,0,0.982055833,1,1
LOC_Os09g37810,0,0.000860323,0,0
LOC_Os03g05270,0,0.00316135,0,0
LOC_Os02g07160,0,0.479724917,0,0
LOC_Os05g13520,0,0.991482959,1,1
LOC_Os01g13080,0,7.8e-16,0,0
LOC_Os02g04500,0,0.937363098,1,1
LOC_Os10g39870,0,0.000918643,0,0
LOC_Os10g34310,0,2.22e-16,0,0
LOC_Os06g01350,1,0.787433588,1,0
LOC_Os02g34770,0,2.22e-16,0,0
LOC_Os06g34420,0,4.29e-16,0,0
LOC_Os10g40270,0,1.56e-13,0,0
LOC_Os03g37670,0,0.008613743,0,0
LOC_Os08g25710,0,0.720589816,0,0
LOC_Os03g02700,0,1.61e-14,0,0
LOC_Os01g39970,0,0.029463429,0,0
LOC_Os10g05210,0,0.000100012,0,0
LOC_Os03g12510,1,0.511483158,0,0
LOC_Os02g53810,0,1.19e-09,0,0
LOC_Os01g12670,0,0.1198424,0,0
LOC_Os04g49430,0,1.21e-13,0,0
LOC_Os11g06240,0,4.44e-13,0,0
LOC_Os04g55070,0,2.22e-16,0,0
LOC_Os07g05365,1,1.01e-11,0,0
LOC_Os08g06250,0,0.796803881,1,0
LOC_Os06g50860,0,0.998639516,1,1
LOC_Os06g22690,0,0.997035202,1,1
LOC_Os01g40330,0,4.89e-10,0,0
LOC_Os08g01920,0,0.939438802,1,1
LOC_Os08g34370,0,5.83e-16,0,0
LOC_Os10g38890,0,2.22e-16,0,0
LOC_Os01g49770,0,0.000100006,0,0
LOC_Os04g43340,0,0.009546191,0,0
LOC_Os07g07194,0,0.734310743,0,0
LOC_Os12g38120,0,0.971567014,1,1
LOC_Os02g18450,0,0.001798849,0,0
LOC_Os07g36740,0,0.849145209,1,1
LOC_Os03g46570,0,2.31e-11,0,0
LOC_Os02g56565,0,0.064726951,0,0
LOC_Os03g20760,0,0.005253824,0,0
LOC_Os04g39110,0,0.994516606,1,1
LOC_Os07g37420,0,0.991866849,1,1
LOC_Os05g07710,0,2.22e-16,0,0
LOC_Os02g35700,0,0.988115902,1,1
LOC_Os05g44140,0,0.078146523,0,0
LOC_Os08g27090,0,3.24e-16,0,0
LOC_Os03g13480,0,0.008015895,0,0
LOC_Os12g18630,0,0.02043459,0,0
LOC_Os01g68330,0,0.35464049,0,0
LOC_Os09g29070,0,0.923063659,1,1
LOC_Os01g33800,0,0.172695004,0,0
LOC_Os03g07234,0,0.42856546,0,0
LOC_Os02g24574,0,0.018701557,0,0
LOC_Os03g56190,0,0.338765719,0,0
LOC_Os11g28360,0,0.594012735,0,0
LOC_Os04g46410,0,0.98508466,1,1
LOC_Os08g01150,0,0.148839619,0,0
LOC_Os08g33940,0,0.000100001,0,0
LOC_Os01g63870,0,5.07e-15,0,0
LOC_Os02g12680,1,0.999899991,1,1
LOC_Os02g57480,0,0.080191791,0,0
LOC_Os12g34092,0,2.35e-10,0,0
LOC_Os05g02490,0,2.23e-11,0,0
LOC_Os09g09320,0,0.000407394,0,0
LOC_Os02g39570,0,0.907935879,1,1
LOC_Os07g29810,0,2.42e-13,0,0
LOC_Os05g09280,0,0.000100007,0,0
LOC_Os04g45800,0,0.127917197,0,0
LOC_Os07g44550,0,0.970817625,1,1
LOC_Os05g41190,0,0.00141792,0,0
LOC_Os03g05210,0,0.218696294,0,0
LOC_Os03g05390,1,0.181985925,0,0
LOC_Os03g45830,0,0.032413961,0,0
LOC_Os08g12680,0,0.012444368,0,0
LOC_Os10g05800,0,0.102589338,0,0
LOC_Os01g58020,0,0.425449979,0,0
LOC_Os07g04220,0,0.117752103,0,0
LOC_Os01g66920,0,1.0,1,1
LOC_Os07g47790,0,4.14e-09,0,0
LOC_Os09g38777,0,0.912039357,1,1
LOC_Os03g54100,0,0.997203284,1,1
LOC_Os10g06700,0,3.46e-11,0,0
LOC_Os06g51130,0,2.6e-12,0,0
LOC_Os08g34330,0,4.19e-14,0,0
LOC_Os08g05610,0,0.905028391,1,1
LOC_Os10g04700,0,1.21e-13,0,0
LOC_Os03g55380,0,0.162437766,0,0
LOC_Os01g16040,0,0.029020742,0,0
LOC_Os03g40650,0,0.083828186,0,0
LOC_Os07g30930,0,2.22e-16,0,0
LOC_Os02g02800,0,0.467777675,0,0
LOC_Os12g37570,0,0.001366069,0,0
LOC_Os02g46440,0,0.029728588,0,0
LOC_Os04g31070,0,0.999499958,1,1
LOC_Os02g27070,0,2.22e-16,0,0
LOC_Os12g41820,0,2.14e-14,0,0
LOC_Os02g30780,0,0.999502458,1,1
LOC_Os02g46720,0,0.561698126,0,0
LOC_Os10g23204,0,1.58e-10,0,0
LOC_Os05g35140,0,0.9999,1,1
LOC_Os08g16930,0,0.133256047,0,0
LOC_Os05g39060,0,0.818502729,1,1
LOC_Os10g31780,0,0.954724477,1,1
LOC_Os10g30054,0,0.951429826,1,1
LOC_Os01g12130,0,1.0,1,1
LOC_Os09g32025,0,0.839888818,1,1
LOC_Os12g44030,0,0.000100043,0,0
LOC_Os02g35910,0,1.39e-10,0,0
LOC_Os03g38870,0,0.487163153,0,0
LOC_Os10g39230,0,2.22e-09,0,0
LOC_Os03g15840,0,0.997103343,1,1
LOC_Os05g39250,0,0.20355272,0,0
LOC_Os03g57410,0,4.95e-16,0,0
LOC_Os02g58030,0,0.999611568,1,1
LOC_Os01g21560,0,1.1e-10,0,0
LOC_Os11g32520,0,0.001094528,0,0
LOC_Os06g20430,0,0.012217091,0,0
LOC_Os11g14010,0,2.22e-16,0,0
LOC_Os12g07020,0,5.04e-14,0,0
LOC_Os06g04780,0,0.005562442,0,0
LOC_Os10g20830,0,0.999180262,1,1
LOC_Os07g22680,0,3.02e-16,0,0
LOC_Os02g01230,0,3.24e-16,0,0
LOC_Os11g03734,0,0.009201091,0,0
LOC_Os08g40510,0,1.11e-15,0,0
LOC_Os02g06650,0,0.806668136,1,1
LOC_Os03g51930,0,0.00878447,0,0
LOC_Os09g39120,0,0.991139797,1,1
LOC_Os11g30370,0,0.080123418,0,0
LOC_Os10g42390,0,0.020328704,0,0
LOC_Os03g07060,0,0.600450639,0,0
LOC_Os08g32750,0,0.003705459,0,0
LOC_Os03g06710,0,0.004735396,0,0
LOC_Os02g58070,0,0.199444678,0,0
LOC_Os05g01750,0,4.97e-11,0,0
LOC_Os09g15850,0,2.22e-16,0,0
LOC_Os11g10520,0,1.0,1,1
LOC_Os01g65880,0,1.0,1,1
LOC_Os03g03370,0,0.139580168,0,0
LOC_Os04g27850,0,0.054380101,0,0
LOC_Os06g30950,0,0.998260982,1,1
LOC_Os03g10320,0,3.13e-16,0,0
LOC_Os02g16650,0,2.22e-16,0,0
LOC_Os02g08130,0,0.054258282,0,0
LOC_Os01g55050,0,0.140691367,0,0
LOC_Os09g32620,0,0.040089534,0,0
LOC_Os02g47310,0,0.976685383,1,1
LOC_Os10g10980,0,6.42e-11,0,0
LOC_Os08g10010,0,0.00133591,0,0
LOC_Os08g15292,0,2.61e-05,0,0
LOC_Os02g38010,0,2.62e-16,0,0
LOC_Os10g39520,0,9.47e-08,0,0
LOC_Os04g44610,0,0.221781695,0,0
LOC_Os02g52800,0,0.989931756,1,1
LOC_Os02g15160,0,1.91e-11,0,0
LOC_Os02g42970,0,2.22e-16,0,0
LOC_Os10g33710,0,0.014111688,0,0
LOC_Os05g47670,0,0.022062659,0,0
LOC_Os07g08460,0,0.932849547,1,1
LOC_Os08g30820,0,2.51e-09,0,0
LOC_Os06g30780,0,0.999199991,1,1
LOC_Os05g34640,0,2.22e-16,0,0
LOC_Os12g42120,1,2.22e-16,0,0
LOC_Os02g32540,0,0.068711158,0,0
LOC_Os12g16180,0,3.93e-11,0,0
LOC_Os02g15690,0,0.0001,0,0
LOC_Os06g51100,0,3.87e-12,0,0
LOC_Os04g45070,0,0.030813075,0,0
LOC_Os08g42198,0,1.0,1,1
LOC_Os01g57270,0,0.000100333,0,0
LOC_Os10g21238,1,0.997222032,1,1
LOC_Os02g58480,0,0.687148451,0,0
LOC_Os12g18900,0,0.000421124,0,0
LOC_Os07g46780,0,1.0,1,1
LOC_Os02g38050,0,0.189487125,0,0
LOC_Os06g20610,0,1.96e-15,0,0
LOC_Os04g43170,0,0.291986789,0,0
LOC_Os01g61240,0,0.0001,0,0
LOC_Os01g67890,0,0.002272446,0,0
LOC_Os03g14590,0,0.809449572,1,1
LOC_Os01g54450,0,8.85e-10,0,0
LOC_Os02g55890,0,0.304147857,0,0
LOC_Os07g33740,0,0.05315611,0,0
LOC_Os01g15990,0,1.09e-10,0,0
LOC_Os08g14960,0,2.22e-16,0,0
LOC_Os01g67180,0,0.710159064,0,0
LOC_Os07g48720,0,0.121772059,0,0
LOC_Os06g42130,0,0.997300408,1,1
LOC_Os11g47950,1,0.704976775,0,0
LOC_Os03g25720,0,0.004098334,0,0
LOC_Os05g41530,0,0.00045482,0,0
LOC_Os03g04400,0,0.001787878,0,0
LOC_Os04g48460,0,1.73e-11,0,0
LOC_Os08g42960,0,2.22e-16,0,0
LOC_Os08g04800,0,0.004311416,0,0
LOC_Os03g20010,0,0.802239426,1,1
LOC_Os12g13120,0,0.814840915,1,1
LOC_Os09g16920,0,5.16e-09,0,0
LOC_Os03g41229,0,2.22e-16,0,0
LOC_Os07g34640,0,0.001102834,0,0
LOC_Os07g42900,0,9.26e-11,0,0
LOC_Os09g25190,0,2.22e-16,0,0
LOC_Os03g49250,0,0.04266492,0,0
LOC_Os11g06580,0,1.99e-11,0,0
LOC_Os01g52010,0,0.042879964,0,0
LOC_Os08g04390,0,9.26e-16,0,0
LOC_Os01g50410,1,0.125189974,0,0
LOC_Os01g57066,0,0.000298905,0,0
LOC_Os04g25120,0,0.000303271,0,0
LOC_Os03g24460,0,0.073418101,0,0
LOC_Os05g41880,0,2.92e-12,0,0
LOC_Os05g05480,0,0.025865628,0,0
LOC_Os10g05240,0,2.39e-07,0,0
LOC_Os09g34850,0,1.57e-09,0,0
LOC_Os04g39180,0,0.0001,0,0
LOC_Os03g04520,0,0.015293007,0,0
LOC_Os09g02360,1,0.440892276,0,0
LOC_Os01g39850,0,0.772678979,1,0
LOC_Os08g25140,0,0.511672288,0,0
LOC_Os08g06440,0,0.976481336,1,1
LOC_Os06g12220,0,1.0,1,1
LOC_Os07g42280,0,3.25e-15,0,0
LOC_Os03g25280,0,0.999999996,1,1
LOC_Os04g55670,0,2.22e-16,0,0
LOC_Os03g21390,0,3.43e-11,0,0
LOC_Os03g08860,0,0.000622995,0,0
LOC_Os01g31770,0,0.275321942,0,0
LOC_Os03g02570,0,1.0,1,1
LOC_Os09g20460,0,1.0,1,1
LOC_Os12g32260,0,0.57223126,0,0
LOC_Os07g46220,0,2.22e-16,0,0
LOC_Os02g21900,0,0.862496865,1,1
LOC_Os10g41760,0,0.076733267,0,0
LOC_Os03g02160,0,5.99e-15,0,0
LOC_Os03g02756,0,1.0,1,1
LOC_Os01g44990,0,2.26e-14,0,0
LOC_Os05g48200,0,0.285292252,0,0
LOC_Os01g21070,0,0.335897483,0,0
LOC_Os01g15340,0,0.997370605,1,1
LOC_Os03g59100,0,0.546285015,0,0
LOC_Os05g32670,0,3.13e-09,0,0
LOC_Os04g23220,0,4.95e-12,0,0
LOC_Os10g33290,0,2.22e-16,0,0
LOC_Os01g37670,0,3.24e-08,0,0
LOC_Os05g25580,0,1.26e-13,0,0
LOC_Os07g44590,0,0.998898991,1,1
LOC_Os06g04520,0,0.000100004,0,0
LOC_Os09g11850,0,8.07e-05,0,0
LOC_Os03g27800,0,3.15e-10,0,0
LOC_Os06g12100,0,1.66e-11,0,0
LOC_Os12g08800,0,0.000579752,0,0
LOC_Os12g36670,1,0.835727661,1,1
LOC_Os03g12610,0,8.37e-12,0,0
LOC_Os01g65680,0,0.077802879,0,0
LOC_Os09g38730,0,0.080104111,0,0
LOC_Os09g38330,0,7.12e-12,0,0
LOC_Os11g02400,0,0.003497955,0,0
LOC_Os02g06270,0,2.22e-16,0,0
LOC_Os02g54710,0,9.34e-11,0,0
LOC_Os11g32620,0,0.997408058,1,1
LOC_Os03g02190,0,0.007404414,0,0
LOC_Os11g07530,0,0.047855153,0,0
LOC_Os12g29434,0,0.00010475,0,0
LOC_Os03g62210,0,0.001590602,0,0
LOC_Os01g47100,0,0.99999999,1,1
LOC_Os09g28910,0,0.041688694,0,0
LOC_Os07g49370,0,2.22e-16,0,0
LOC_Os03g31260,0,0.124500157,0,0
LOC_Os07g07430,0,2.38e-16,0,0
LOC_Os05g27980,0,0.068025878,0,0
LOC_Os01g64310,0,1.0,1,1
LOC_Os03g18454,0,0.002152311,0,0
LOC_Os03g42730,0,0.17297333,0,0
LOC_Os08g19980,0,0.000743614,0,0
LOC_Os06g39040,0,1.0,1,1
LOC_Os06g49060,0,0.014888017,0,0
LOC_Os04g51660,0,0.996266053,1,1
LOC_Os06g48210,0,0.000220609,0,0
LOC_Os03g64070,0,0.000600004,0,0
LOC_Os12g34045,0,2.1e-15,0,0
LOC_Os12g30760,0,0.000858121,0,0
LOC_Os12g08770,0,6.21e-09,0,0
LOC_Os08g42760,0,5.57e-11,0,0
LOC_Os02g10130,0,0.075607078,0,0
LOC_Os11g05120,0,0.000114989,0,0
LOC_Os12g24650,0,0.0001,0,0
LOC_Os11g01190,0,0.027964566,0,0
LOC_Os03g03810,0,0.939725621,1,1
LOC_Os01g03730,0,0.953871723,1,1
LOC_Os10g20250,0,5.53e-06,0,0
LOC_Os05g46760,0,0.815757484,1,1
LOC_Os06g01580,0,0.001790604,0,0
LOC_Os11g24840,0,0.183527086,0,0
LOC_Os07g23710,1,0.552649764,0,0
LOC_Os01g71800,0,0.000237671,0,0
LOC_Os05g06670,0,0.102858865,0,0
LOC_Os06g03600,0,0.965137217,1,1
LOC_Os09g13740,0,0.000405671,0,0
LOC_Os03g44450,0,0.9856572,1,1
LOC_Os03g56020,0,0.263951552,0,0
LOC_Os01g19220,0,1.0,1,1
LOC_Os12g37960,0,5.76e-11,0,0
LOC_Os02g38930,0,0.273423444,0,0
LOC_Os04g23550,1,0.087588458,0,0
LOC_Os11g38780,0,0.221062449,0,0
LOC_Os01g11054,0,0.999899242,1,1
LOC_Os08g21561,0,2.22e-16,0,0
LOC_Os10g29340,0,0.001005369,0,0
LOC_Os01g62060,0,0.00108749,0,0
LOC_Os08g33150,0,0.541943163,0,0
LOC_Os01g27740,0,0.000703603,0,0
LOC_Os01g15540,0,0.193910905,0,0
LOC_Os02g44370,0,3.99e-15,0,0
LOC_Os07g10840,0,0.184197835,0,0
LOC_Os09g30490,1,0.892253373,1,1
LOC_Os04g50680,0,0.27329987,0,0
LOC_Os02g58160,0,5.61e-13,0,0
LOC_Os09g15760,0,7.11e-11,0,0
LOC_Os09g23740,0,0.848004558,1,1
LOC_Os06g08450,0,0.159651449,0,0
LOC_Os10g20600,0,0.80166253,1,1
LOC_Os06g12070,0,2e-12,0,0
LOC_Os02g47510,0,1.51e-11,0,0
LOC_Os02g12750,0,0.940002401,1,1
LOC_Os04g47830,0,0.003885417,0,0
LOC_Os02g42330,0,1.0,1,1
LOC_Os10g37070,0,0.008799866,0,0
LOC_Os08g44290,0,9.09e-15,0,0
LOC_Os01g42190,0,0.13021393,0,0
LOC_Os06g13100,0,0.041985401,0,0
LOC_Os10g04780,0,0.00475573,0,0
LOC_Os02g45980,0,2.12e-09,0,0
LOC_Os05g49590,0,3.86e-05,0,0
LOC_Os08g06110,0,0.037332216,0,0
LOC_Os10g05520,0,4.67e-12,0,0
LOC_Os07g43220,0,2.22e-16,0,0
LOC_Os08g01160,0,0.771545278,1,0
LOC_Os01g65410,0,0.999801553,1,1
LOC_Os05g30900,0,0.958399892,1,1
LOC_Os05g04470,0,0.999803408,1,1
LOC_Os04g33680,0,0.000201524,0,0
LOC_Os07g33540,0,0.947341145,1,1
LOC_Os12g37780,0,2.22e-16,0,0
LOC_Os11g43980,0,1.0,1,1
LOC_Os01g24750,0,0.047326537,0,0
LOC_Os12g18860,0,0.307586251,0,0
LOC_Os03g15440,0,0.015564756,0,0
LOC_Os04g56330,0,0.998799356,1,1
LOC_Os11g18730,0,1.0,1,1
LOC_Os07g49040,0,0.967122819,1,1
LOC_Os01g62980,0,1.13e-14,0,0
LOC_Os10g25200,0,0.010917304,0,0
LOC_Os08g15500,0,0.265106985,0,0
LOC_Os01g44230,0,0.002041702,0,0
LOC_Os08g37210,0,0.955152788,1,1
LOC_Os02g06250,0,5.31e-11,0,0
LOC_Os01g15300,0,4.34e-13,0,0
LOC_Os05g27820,0,0.000596527,0,0
LOC_Os11g31880,0,0.9999,1,1
LOC_Os08g39600,0,0.066768217,0,0
LOC_Os03g50010,0,0.947359939,1,1
LOC_Os06g16030,0,0.000289828,0,0
LOC_Os03g16440,0,7.51e-11,0,0
LOC_Os02g24430,0,0.186693565,0,0
LOC_Os06g04650,0,0.54806288,0,0
LOC_Os10g07566,0,1.39e-12,0,0
LOC_Os05g27100,0,0.112208171,0,0
LOC_Os08g34160,0,0.092478648,0,0
LOC_Os01g66960,0,1.93e-15,0,0
LOC_Os05g09400,0,0.003089697,0,0
LOC_Os07g27780,0,0.036028873,0,0
LOC_Os07g32550,0,9.21e-05,0,0
LOC_Os01g25740,0,0.002507631,0,0
LOC_Os05g19380,0,0.000148557,0,0
LOC_Os02g32650,0,7.49e-15,0,0
LOC_Os02g20170,0,1.23e-09,0,0
LOC_Os02g06380,0,0.981770369,1,1
LOC_Os01g27190,0,0.003015831,0,0
LOC_Os05g46450,0,0.055981043,0,0
LOC_Os04g56140,0,0.880627042,1,1
LOC_Os07g06940,0,0.997393941,1,1
LOC_Os08g39270,0,0.27458697,0,0
LOC_Os04g36030,0,0.029721165,0,0
LOC_Os03g31490,0,0.003863496,0,0
LOC_Os05g01950,0,0.999291502,1,1
LOC_Os02g43460,0,3.67e-13,0,0
LOC_Os06g11190,0,0.999999998,1,1
LOC_Os03g18360,0,0.026455375,0,0
LOC_Os06g23290,0,0.0012588,0,0
LOC_Os03g19250,1,1.0,1,1
LOC_Os05g49430,0,0.654216405,0,0
LOC_Os08g41620,0,0.000199612,0,0
LOC_Os01g01790,0,0.331245734,0,0
LOC_Os04g43990,0,0.001329238,0,0
LOC_Os02g21240,0,2.22e-16,0,0
LOC_Os05g34220,0,5.96e-08,0,0
LOC_Os04g58420,0,0.000101163,0,0
LOC_Os05g06780,0,1.0,1,1
LOC_Os07g03100,1,4.17e-05,0,0
LOC_Os08g02670,0,7.1e-13,0,0
LOC_Os10g04980,0,3.41e-13,0,0
LOC_Os08g38970,0,9.05e-10,0,0
LOC_Os02g46940,0,2.22e-16,0,0
LOC_Os09g34150,0,0.658849915,0,0
LOC_Os10g42240,0,0.998975463,1,1
LOC_Os06g34440,0,0.04434399,0,0
LOC_Os05g45270,0,0.671472575,0,0
LOC_Os01g01970,0,5.96e-12,0,0
LOC_Os02g19170,0,0.000511766,0,0
LOC_Os01g65350,0,9.1e-14,0,0
LOC_Os01g16020,0,1.0,1,1
LOC_Os04g58410,0,0.002867072,0,0
LOC_Os01g03300,0,0.0002,0,0
LOC_Os06g46450,0,0.105749875,0,0
LOC_Os10g05530,0,9.6e-08,0,0
LOC_Os10g10080,0,0.004345676,0,0
LOC_Os01g57230,0,0.273406244,0,0
LOC_Os04g42480,0,0.07404427,0,0
LOC_Os01g25510,0,0.455347431,0,0
LOC_Os04g55640,0,0.777635844,1,0
LOC_Os07g08520,0,0.994556035,1,1
LOC_Os05g39450,0,6.02e-10,0,0
LOC_Os03g01920,0,1.0,1,1
LOC_Os07g32730,0,1.02e-14,0,0
LOC_Os11g18690,0,1.0,1,1
LOC_Os01g68660,0,0.999599588,1,1
LOC_Os02g50080,0,7.92e-10,0,0
LOC_Os11g36200,0,2.22e-16,0,0
LOC_Os03g43770,0,2.22e-16,0,0
LOC_Os09g14540,0,0.346007538,0,0
LOC_Os06g13950,0,2.22e-16,0,0
LOC_Os05g01380,0,0.000897103,0,0
LOC_Os09g28660,0,0.062215862,0,0
LOC_Os05g05690,0,0.001110003,0,0
LOC_Os12g04934,0,0.549037509,0,0
LOC_Os05g34830,1,0.931485041,1,1
LOC_Os07g41630,0,1.0,1,1
LOC_Os02g52870,0,0.151310293,0,0
LOC_Os02g57400,0,0.042012526,0,0
LOC_Os02g40030,0,0.045545994,0,0
LOC_Os01g57082,0,0.25531569,0,0
LOC_Os01g56780,0,0.00134028,0,0
LOC_Os01g36460,0,0.955379749,1,1
LOC_Os01g18070,0,0.999700206,1,1
LOC_Os05g39990,0,0.052035179,0,0
LOC_Os03g14080,0,0.808055735,1,1
LOC_Os05g43680,0,0.000298257,0,0
LOC_Os01g52460,0,0.993540828,1,1
LOC_Os01g47680,0,0.748161588,0,0
LOC_Os05g50110,0,0.041466766,0,0
LOC_Os09g22000,0,0.004293182,0,0
LOC_Os08g09230,0,1.0,1,1
LOC_Os05g47810,0,0.021984735,0,0
LOC_Os03g15630,0,6.15e-10,0,0
LOC_Os01g47690,1,0.024293757,0,0
LOC_Os05g30660,0,0.664700437,0,0
LOC_Os04g01510,0,0.244162917,0,0
LOC_Os03g53770,0,0.0798014,0,0
LOC_Os03g20680,0,0.019523842,0,0
LOC_Os02g51290,0,1.0,1,1
LOC_Os05g45010,0,0.518364201,0,0
LOC_Os12g33080,0,0.641732751,0,0
LOC_Os03g38730,0,0.001231708,0,0
LOC_Os06g50400,0,0.59979589,0,0
LOC_Os06g09050,0,0.030166623,0,0
LOC_Os07g34670,0,0.998445901,1,1
LOC_Os01g59490,0,1.04e-10,0,0
LOC_Os02g50560,0,2.16e-10,0,0
LOC_Os02g12410,0,1.24e-09,0,0
LOC_Os03g15580,0,2.22e-11,0,0
LOC_Os06g07280,0,4.43e-15,0,0
