gene,status,prob_rf,prob_logit_Ada,pred_rf,pred_logit_PR,SUM_PR
LOC_Os08g06460,0,0.430748,0.020066679,0,0,0
LOC_Os07g06740,0,0.500919,0.684706867,0,0,0
LOC_Os01g74146,0,0.499482,0.144359833,0,0,0
LOC_Os06g14550,0,0.451926,0.088574132,0,0,0
LOC_Os07g44290,0,0.51972,0.200320807,0,0,0
LOC_Os05g41110,0,0.483989,0.231502937,0,0,0
LOC_Os04g40950,1,0.827717,0.99959999,1,1,2
LOC_Os05g16630,0,0.420154,0.106242312,0,0,0
LOC_Os05g27320,0,0.492763,1,0,1,1
LOC_Os05g38740,0,0.482966,0.058466954,0,0,0
LOC_Os09g29820,0,0.502452,2.22E-16,0,0,0
LOC_Os12g39630,0,0.567555,0.347947562,0,0,0
LOC_Os02g18550,0,0.528309,0.998743024,0,1,1
LOC_Os01g48700,0,0.543725,0.908220005,0,1,1
LOC_Os06g04290,0,0.610749,0.238251962,0,0,0
LOC_Os09g17970,0,0.462046,0.951745973,0,1,1
LOC_Os07g47710,0,0.460905,0.999114111,0,1,1
LOC_Os01g61030,0,0.476587,0.984587838,0,1,1
LOC_Os06g29080,0,0.508879,0.38852142,0,0,0
LOC_Os09g36770,0,0.521049,0.993364273,0,1,1
LOC_Os10g35990,0,0.466329,0.005065542,0,0,0
LOC_Os01g16890,0,0.53587,0.250777361,0,0,0
LOC_Os04g56450,0,0.482387,0.858628569,0,1,1
LOC_Os06g07630,0,0.48644,0.982117575,0,1,1
LOC_Os01g62040,0,0.497938,0.999700536,0,1,1
LOC_Os04g35090,0,0.491495,0.153053828,0,0,0
LOC_Os02g02040,0,0.498973,0.742977905,0,0,0
LOC_Os05g07700,0,0.524617,1,0,1,1
LOC_Os05g40820,0,0.484751,0.202793424,0,0,0
LOC_Os01g51220,0,0.439834,0.998696261,0,1,1
LOC_Os11g10420,0,0.558232,0.999801228,0,1,1
LOC_Os12g43600,0,0.557355,1,0,1,1
LOC_Os05g01910,0,0.461255,5.41E-14,0,0,0
LOC_Os06g41750,0,0.433622,0.995667254,0,1,1
LOC_Os07g08170,0,0.535348,0.893011902,0,1,1
LOC_Os02g36924,0,0.486717,0.90224922,0,1,1
LOC_Os03g57760,0,0.497129,2.22E-16,0,0,0
LOC_Os05g03450,0,0.581299,0.964771231,0,1,1
LOC_Os03g54900,0,0.479754,0.192998142,0,0,0
LOC_Os01g25610,0,0.463629,0.960362302,0,1,1
LOC_Os08g05890,0,0.424913,0.006559363,0,0,0
LOC_Os10g31900,0,0.424894,0.35977326,0,0,0
LOC_Os03g17310,0,0.49733,2.22E-16,0,0,0
LOC_Os04g31190,0,0.507899,0.018089662,0,0,0
LOC_Os08g33100,0,0.509221,0.999699914,0,1,1
LOC_Os07g01820,0,0.401814,0.003964214,0,0,0
LOC_Os03g02780,0,0.48131,0.912650744,0,1,1
LOC_Os07g38730,0,0.48019,0.990390143,0,1,1
LOC_Os11g37080,0,0.496734,0.022399714,0,0,0
LOC_Os01g54550,0,0.492022,0.882957878,0,1,1
LOC_Os02g57590,0,0.486056,0.068548799,0,0,0
LOC_Os02g45180,0,0.503472,0.760474111,0,0,0
LOC_Os12g44330,0,0.516383,0.391979854,0,0,0
LOC_Os03g12590,0,0.519201,0.346726288,0,0,0
LOC_Os11g38959,1,0.825693,0.99859803,1,1,2
LOC_Os03g46190,0,0.428824,0.361780098,0,0,0
LOC_Os01g68870,0,0.521755,2.22E-16,0,0,0
LOC_Os03g05730,1,0.817442,0.865805196,1,1,2
LOC_Os04g45920,0,0.485298,0.984974977,0,1,1
LOC_Os05g27530,0,0.479865,0.006494364,0,0,0
LOC_Os03g20340,0,0.525467,0.0001,0,0,0
LOC_Os04g37904,0,0.501241,0.779397763,0,0,0
LOC_Os12g41180,0,0.457297,0.00486344,0,0,0
LOC_Os05g36050,0,0.487139,0.897668522,0,1,1
LOC_Os10g42940,0,0.460867,2.22E-16,0,0,0
LOC_Os05g37330,1,0.858291,0.029424648,1,0,1
LOC_Os01g60280,0,0.558954,0.603603043,0,0,0
LOC_Os04g28180,0,0.519237,0.9999,0,1,1
LOC_Os12g25120,0,0.47956,0.979198843,0,1,1
LOC_Os12g44350,0,0.501189,0.150840636,0,0,0
LOC_Os03g05140,0,0.519247,2.37E-16,0,0,0
LOC_Os02g07120,0,0.502591,0.023760247,0,0,0
LOC_Os07g10660,0,0.513525,1,0,1,1
LOC_Os07g10720,0,0.46697,1,0,1,1
LOC_Os09g02700,0,0.483777,0.111825818,0,0,0
LOC_Os08g18110,0,0.610023,0.553973069,0,0,0
LOC_Os01g64770,0,0.510865,1,0,1,1
LOC_Os09g39930,0,0.517354,0.519541995,0,0,0
LOC_Os03g25980,0,0.479991,0.196484706,0,0,0
LOC_Os03g46330,0,0.467473,0.377812695,0,0,0
LOC_Os03g09300,0,0.528271,0.9999,0,1,1
LOC_Os02g27760,0,0.476556,0.9999,0,1,1
LOC_Os02g22090,0,0.498012,0.944922139,0,1,1
LOC_Os02g12580,0,0.548999,0.0001,0,0,0
LOC_Os07g12250,0,0.523718,0.149877607,0,0,0
LOC_Os12g38610,0,0.560732,0.103926375,0,0,0
LOC_Os03g62340,0,0.515201,0.02216629,0,0,0
LOC_Os06g40370,0,0.542097,0.000810202,0,0,0
LOC_Os09g39640,0,0.551684,0.082939468,0,0,0
LOC_Os07g05620,0,0.521278,2.22E-16,0,0,0
LOC_Os09g15700,0,0.49711,2.22E-16,0,0,0
LOC_Os03g53410,0,0.503289,0.0002,0,0,0
LOC_Os04g42380,0,0.456781,0.370848065,0,0,0
LOC_Os05g33080,0,0.536191,0.410876159,0,0,0
LOC_Os06g33530,0,0.538036,0.019183661,0,0,0
LOC_Os06g43030,0,0.544066,2.22E-16,0,0,0
LOC_Os05g51480,0,0.504619,0.615251464,0,0,0
LOC_Os08g33120,0,0.5325,0.280127796,0,0,0
LOC_Os03g10370,0,0.539101,2.22E-16,0,0,0
LOC_Os01g54870,0,0.429174,0.161095736,0,0,0
LOC_Os02g57854,0,0.592391,1,0,1,1
LOC_Os03g46650,0,0.539209,0.999599999,0,1,1
LOC_Os12g06200,0,0.473068,0.0001,0,0,0
LOC_Os02g56000,0,0.469069,1,0,1,1
LOC_Os01g64970,0,0.525027,1,0,1,1
LOC_Os03g57450,0,0.485536,0.999813437,0,1,1
LOC_Os10g37490,0,0.495239,0.003980569,0,0,0
LOC_Os04g50990,1,0.812869,0.74385098,1,0,1
LOC_Os02g12810,0,0.489629,0.001979506,0,0,0
LOC_Os02g13990,0,0.516021,0.998066101,0,1,1
LOC_Os03g10510,0,0.542909,0.138395858,0,0,0
LOC_Os02g07490,0,0.4506,1,0,1,1
LOC_Os03g01018,0,0.510009,0.909948469,0,1,1
LOC_Os07g48790,0,0.517566,2.22E-16,0,0,0
LOC_Os05g48960,0,0.483478,0.488499097,0,0,0
LOC_Os05g28510,0,0.483478,0.998505106,0,1,1
LOC_Os02g03540,0,0.420316,0.139218088,0,0,0
LOC_Os04g23600,0,0.450676,0.009049894,0,0,0
LOC_Os01g46980,0,0.512421,0.9999,0,1,1
LOC_Os02g14059,0,0.538389,0.460503487,0,0,0
LOC_Os01g54480,0,0.485728,0.001608112,0,0,0
LOC_Os03g23950,0,0.507517,0.923294564,0,1,1
LOC_Os02g57420,0,0.469467,0.624340562,0,0,0
LOC_Os04g28090,0,0.50279,2.22E-16,0,0,0
LOC_Os06g07878,0,0.493878,2.22E-16,0,0,0
LOC_Os03g50340,0,0.483444,0.517829842,0,0,0
LOC_Os06g33549,0,0.516195,0.0002,0,0,0
LOC_Os05g05240,0,0.537967,2.22E-16,0,0,0
LOC_Os08g28700,0,0.502757,0.112905376,0,0,0
LOC_Os03g43360,0,0.491398,0.040150346,0,0,0
LOC_Os12g37590,0,0.506097,0.839250024,0,1,1
LOC_Os07g41280,0,0.485397,0.269360285,0,0,0
LOC_Os02g34460,0,0.522239,0.072837513,0,0,0
LOC_Os01g67134,0,0.519772,0.999902233,0,1,1
LOC_Os05g51490,0,0.488077,2.22E-16,0,0,0
LOC_Os02g50630,0,0.47915,0.045623375,0,0,0
LOC_Os02g56560,0,0.468093,0.915623574,0,1,1
LOC_Os10g01560,0,0.554687,0.155148469,0,0,0
LOC_Os06g05520,0,0.49,0.634454561,0,0,0
LOC_Os07g40930,0,0.511534,0.000402638,0,0,0
LOC_Os02g32160,0,0.496584,0.821947494,0,0,0
LOC_Os06g27890,0,0.544198,2.22E-16,0,0,0
LOC_Os09g12570,0,0.458252,4.26E-13,0,0,0
LOC_Os02g56130,0,0.493697,0.877261968,0,1,1
LOC_Os02g11890,0,0.522089,0.0001,0,0,0
LOC_Os10g42439,0,0.435509,0.996490334,0,1,1
LOC_Os06g13670,0,0.534553,0.142410304,0,0,0
LOC_Os01g62244,0,0.521162,0.212226416,0,0,0
LOC_Os03g41460,0,0.412987,0.021514766,0,0,0
LOC_Os03g54160,0,0.575305,0.007424995,0,0,0
LOC_Os02g27769,0,0.531421,2.22E-16,0,0,0
LOC_Os10g08930,0,0.490498,0.119249142,0,0,0
LOC_Os06g36270,0,0.480806,0.012711234,0,0,0
LOC_Os03g53720,0,0.501127,2.22E-16,0,0,0
LOC_Os04g36700,0,0.500802,0.988608812,0,1,1
LOC_Os03g50350,0,0.564134,0.896966466,0,1,1
LOC_Os05g46290,0,0.498478,0.140357414,0,0,0
LOC_Os01g13350,0,0.44794,0.0003,0,0,0
LOC_Os10g27990,0,0.473308,0.525779469,0,0,0
LOC_Os05g44360,0,0.588907,1,0,1,1
LOC_Os12g39070,0,0.467295,0.897293111,0,1,1
LOC_Os04g22390,0,0.502682,0.444251135,0,0,0
LOC_Os07g49270,1,0.842764,2.22E-16,1,0,1
LOC_Os01g51120,0,0.505999,0.853147859,0,1,1
LOC_Os06g01934,0,0.521552,0.13018133,0,0,0
LOC_Os02g50970,0,0.470138,0.146755715,0,0,0
LOC_Os04g35700,0,0.468545,2.22E-16,0,0,0
LOC_Os08g28870,0,0.504411,3.29E-16,0,0,0
LOC_Os04g51370,0,0.494703,0.007078828,0,0,0
LOC_Os08g07960,0,0.510582,0.611245407,0,0,0
LOC_Os03g05820,0,0.564058,0.078394944,0,0,0
LOC_Os04g58350,0,0.517797,2.32E-16,0,0,0
LOC_Os12g40790,0,0.498365,0.791929754,0,0,0
LOC_Os02g43920,0,0.520495,0.071556325,0,0,0
LOC_Os05g48030,0,0.607982,0.756142093,0,0,0
LOC_Os03g58840,0,0.474515,0.96881016,0,1,1
LOC_Os07g32380,0,0.550235,0.003827477,0,0,0
LOC_Os09g08430,1,0.818511,0.999293046,1,1,2
LOC_Os07g25440,0,0.464644,0.826366314,0,0,0
LOC_Os09g09500,0,0.47037,2.22E-16,0,0,0
LOC_Os04g54340,0,0.469846,0.0002,0,0,0
LOC_Os04g52940,0,0.43638,2.22E-16,0,0,0
LOC_Os11g24560,0,0.560333,0.582157668,0,0,0
LOC_Os03g56270,0,0.496859,2.22E-16,0,0,0
LOC_Os04g54940,0,0.520723,0.824125536,0,0,0
LOC_Os11g07280,0,0.467325,0.98014159,0,1,1
LOC_Os04g49510,0,0.506839,0.9998,0,1,1
LOC_Os06g43680,0,0.540658,0.642600126,0,0,0
LOC_Os07g33330,0,0.49871,0.065439482,0,0,0
LOC_Os02g06700,0,0.518917,0.610749172,0,0,0
LOC_Os01g01060,0,0.54237,0.969862594,0,1,1
LOC_Os05g48310,0,0.396308,0.0002,0,0,0
LOC_Os06g07090,0,0.487157,0.968951328,0,1,1
LOC_Os09g24980,0,0.498304,0.828282241,0,0,0
LOC_Os07g43360,0,0.502377,0.08789668,0,0,0
LOC_Os04g52000,0,0.586362,0.124637075,0,0,0
LOC_Os03g16150,0,0.495562,0.9987251,0,1,1
LOC_Os01g49900,0,0.480829,2.22E-16,0,0,0
LOC_Os02g29340,0,0.474832,0.240908945,0,0,0
LOC_Os01g47820,0,0.408955,0.46794651,0,0,0
LOC_Os05g38820,0,0.522389,0.999200088,0,1,1
LOC_Os01g59730,0,0.534102,0.813876985,0,0,0
LOC_Os07g03160,1,0.812761,0.848347654,1,1,2
LOC_Os07g05740,0,0.499827,2.22E-16,0,0,0
LOC_Os03g14530,0,0.501975,0.020507223,0,0,0
LOC_Os01g60350,0,0.488158,0.979383026,0,1,1
LOC_Os01g27210,0,0.518468,0.001507881,0,0,0
LOC_Os02g38920,1,0.836444,1,1,1,2
LOC_Os07g42940,0,0.584523,0.977700977,0,1,1
LOC_Os11g39140,0,0.538906,0.128263441,0,0,0
LOC_Os03g58204,0,0.535506,0.566314339,0,0,0
LOC_Os06g38990,0,0.532392,2.22E-16,0,0,0
LOC_Os12g03810,0,0.52792,2.22E-16,0,0,0
LOC_Os03g13800,0,0.468564,0.000297869,0,0,0
LOC_Os07g36140,0,0.53664,0.601426685,0,0,0
LOC_Os09g12270,0,0.488065,0.00477873,0,0,0
LOC_Os02g46090,0,0.486295,0.208843581,0,0,0
LOC_Os12g35360,0,0.506764,0.169467613,0,0,0
LOC_Os06g37660,0,0.522387,2.22E-16,0,0,0
LOC_Os08g06060,0,0.49432,0.954767213,0,1,1
LOC_Os06g02510,0,0.525435,0.642732526,0,0,0
LOC_Os12g31370,0,0.50693,0.073740209,0,0,0
LOC_Os07g12110,0,0.601265,0.969681554,0,1,1
LOC_Os01g14926,0,0.506407,0.204697309,0,0,0
LOC_Os05g11550,0,0.464935,0.00000027,0,0,0
LOC_Os09g39670,0,0.547158,0.98629397,0,1,1
LOC_Os04g39650,0,0.391876,2.22E-16,0,0,0
LOC_Os12g36950,0,0.514719,0.050727734,0,0,0
LOC_Os08g28190,0,0.474313,0.803327675,0,0,0
LOC_Os07g36470,0,0.461408,0.612507831,0,0,0
LOC_Os10g41520,0,0.484416,0.244497749,0,0,0
LOC_Os03g29760,0,0.564384,0.00779323,0,0,0
LOC_Os11g03400,0,0.542211,1,0,1,1
LOC_Os09g39500,0,0.443528,2.22E-16,0,0,0
LOC_Os02g34430,0,0.508444,0.22682017,0,0,0
LOC_Os10g41230,0,0.473329,0.071782965,0,0,0
LOC_Os04g51910,0,0.490185,0.092816441,0,0,0
LOC_Os10g03540,0,0.488862,2.22E-16,0,0,0
LOC_Os03g35600,0,0.506605,0.998501046,0,1,1
LOC_Os04g52614,0,0.489214,0.008887286,0,0,0
LOC_Os01g09580,0,0.542477,2.22E-16,0,0,0
LOC_Os01g71050,0,0.436808,0.020682372,0,0,0
LOC_Os11g12620,0,0.48107,2.22E-16,0,0,0
LOC_Os05g45950,1,0.843155,0.974618045,1,1,2
LOC_Os01g59360,0,0.456461,0.154728375,0,0,0
LOC_Os06g05070,0,0.586093,2.22E-16,0,0,0
LOC_Os01g61780,0,0.473594,0.999407249,0,1,1
LOC_Os02g22780,1,0.825116,0.043812796,1,0,1
LOC_Os05g46560,0,0.495973,0.20179304,0,0,0
LOC_Os03g45920,0,0.593546,0.003110094,0,0,0
LOC_Os02g03410,0,0.45225,0.582016889,0,0,0
LOC_Os06g49170,0,0.457296,0.075424359,0,0,0
LOC_Os10g41490,0,0.490552,0.991096878,0,1,1
LOC_Os03g60400,0,0.517809,0.988868519,0,1,1
LOC_Os02g17910,0,0.616309,0.028539048,0,0,0
LOC_Os12g03090,0,0.450102,0.678603779,0,0,0
LOC_Os04g36890,0,0.572984,0.016361841,0,0,0
LOC_Os11g07922,0,0.482875,0.974368193,0,1,1
LOC_Os04g51630,1,0.826846,0.999899997,1,1,2
LOC_Os06g37620,0,0.518823,0.000699628,0,0,0
LOC_Os07g09600,0,0.499176,0.999399998,0,1,1
LOC_Os03g02320,0,0.569535,0.0001,0,0,0
LOC_Os03g58050,0,0.546336,0.184185103,0,0,0
LOC_Os07g05580,0,0.495028,0.072673166,0,0,0
LOC_Os10g27190,0,0.50044,1,0,1,1
LOC_Os04g46450,0,0.501067,0.011294856,0,0,0
LOC_Os07g48290,0,0.460508,0.671004436,0,0,0
LOC_Os05g06280,0,0.489062,0.721392081,0,0,0
LOC_Os07g35290,0,0.540126,0.001152716,0,0,0
LOC_Os11g43950,0,0.542335,0.000104569,0,0,0
LOC_Os04g53440,0,0.531391,0.013227885,0,0,0
LOC_Os04g32330,0,0.482339,0.942224536,0,1,1
LOC_Os02g14929,0,0.484515,0.137508007,0,0,0
LOC_Os03g10120,0,0.504577,0.002470965,0,0,0
LOC_Os05g16740,0,0.456147,0.973783052,0,1,1
LOC_Os04g45190,0,0.56327,0.000294026,0,0,0
LOC_Os06g47260,0,0.511201,2.22E-16,0,0,0
LOC_Os08g09100,0,0.447527,0.366543332,0,0,0
LOC_Os04g52840,0,0.516745,0.076701734,0,0,0
LOC_Os12g07300,0,0.527775,0.138653682,0,0,0
LOC_Os05g46270,0,0.531282,0.016043597,0,0,0
LOC_Os05g30950,0,0.503379,0.333316887,0,0,0
LOC_Os08g31240,0,0.522437,0.260712143,0,0,0
LOC_Os01g50010,0,0.532296,0.010235375,0,0,0
LOC_Os05g43450,0,0.512249,0.000180029,0,0,0
LOC_Os01g43100,0,0.48862,0.825403001,0,0,0
LOC_Os08g43090,0,0.536266,0.195682316,0,0,0
LOC_Os06g09570,0,0.509505,0.000100001,0,0,0
LOC_Os12g07800,0,0.511448,0.991236216,0,1,1
LOC_Os09g12240,0,0.439095,0.0272626,0,0,0
LOC_Os06g44030,0,0.459806,0.988038424,0,1,1
LOC_Os10g30530,0,0.525399,0.945150481,0,1,1
LOC_Os03g27280,0,0.460524,0.965167527,0,1,1
LOC_Os06g40704,0,0.507149,0.001398564,0,0,0
LOC_Os04g41910,0,0.462127,0.546609893,0,0,0
LOC_Os03g30300,0,0.475225,0.094663859,0,0,0
LOC_Os07g26940,0,0.502335,0.059077291,0,0,0
LOC_Os01g45520,0,0.551246,0.223366925,0,0,0
LOC_Os03g44620,0,0.456877,2.22E-16,0,0,0
LOC_Os12g07010,0,0.45571,1,0,1,1
LOC_Os03g15540,0,0.528918,0.977968829,0,1,1
LOC_Os07g33850,0,0.489236,0.999599708,0,1,1
LOC_Os03g62180,0,0.51322,0.92059699,0,1,1
LOC_Os03g50980,0,0.48448,0.224206418,0,0,0
LOC_Os04g05470,1,0.825988,0.000178437,1,0,1
LOC_Os07g04190,0,0.534212,0.0003,0,0,0
LOC_Os12g12860,0,0.502689,0.946081776,0,1,1
LOC_Os11g36050,0,0.517873,0.293261354,0,0,0
LOC_Os02g19550,0,0.494972,0.00704659,0,0,0
LOC_Os03g57790,0,0.505814,0.231966668,0,0,0
LOC_Os01g49690,0,0.462073,0.004326414,0,0,0
LOC_Os10g41960,0,0.570038,0.876907168,0,1,1
LOC_Os06g12590,0,0.486803,0.338070516,0,0,0
LOC_Os03g63750,0,0.476954,0.077057846,0,0,0
LOC_Os12g43950,0,0.461758,0.049809376,0,0,0
LOC_Os09g33930,0,0.478271,0.108083634,0,0,0
LOC_Os01g05840,0,0.542098,0.827966057,0,0,0
LOC_Os05g09620,0,0.506134,0.970159788,0,1,1
LOC_Os03g01810,0,0.460765,0.008039955,0,0,0
LOC_Os08g25380,0,0.465966,2.22E-16,0,0,0
LOC_Os12g16520,0,0.56376,0.529580055,0,0,0
LOC_Os01g73880,0,0.522927,0.99494421,0,1,1
LOC_Os04g52600,0,0.51237,0.953453368,0,1,1
LOC_Os03g42900,0,0.469634,0.994943099,0,1,1
LOC_Os06g07140,0,0.508142,0.022851707,0,0,0
LOC_Os08g36220,0,0.515809,2.22E-16,0,0,0
LOC_Os08g44430,0,0.488578,0.978235164,0,1,1
LOC_Os01g28730,0,0.51296,2.22E-16,0,0,0
LOC_Os03g55490,0,0.511119,0.032943684,0,0,0
LOC_Os01g04730,0,0.482955,0.023519052,0,0,0
LOC_Os10g32820,0,0.557416,0.157343896,0,0,0
LOC_Os12g07050,0,0.49299,0.106719984,0,0,0
LOC_Os01g61814,0,0.460726,0.9998,0,1,1
LOC_Os08g34140,0,0.580324,0.007308963,0,0,0
LOC_Os07g35580,0,0.544701,0.454023741,0,0,0
LOC_Os09g36440,0,0.493836,0.999400011,0,1,1
LOC_Os01g73230,0,0.490654,0.798714993,0,0,0
LOC_Os03g48140,0,0.496325,0.074122526,0,0,0
LOC_Os11g34860,0,0.507452,0.44125638,0,0,0
LOC_Os10g40030,0,0.466183,0.918620223,0,1,1
LOC_Os12g06870,0,0.490108,0.921761517,0,1,1
LOC_Os01g64280,0,0.492436,0.997228794,0,1,1
LOC_Os06g45590,0,0.469126,1,0,1,1
LOC_Os01g73160,0,0.505836,0.000199978,0,0,0
LOC_Os02g05330,0,0.497835,0.0002,0,0,0
LOC_Os12g43363,0,0.466026,0.000313042,0,0,0
LOC_Os02g49070,0,0.560136,0.046810825,0,0,0
LOC_Os07g42770,0,0.497152,0.388084541,0,0,0
LOC_Os04g52410,0,0.44193,0.013953648,0,0,0
LOC_Os07g35690,0,0.50574,2.22E-16,0,0,0
LOC_Os02g53680,0,0.565894,0.041719557,0,0,0
LOC_Os04g22380,0,0.498738,0.945179214,0,1,1
LOC_Os01g40570,0,0.516608,0.570539707,0,0,0
LOC_Os01g32660,0,0.551859,0.00137739,0,0,0
LOC_Os07g03790,0,0.609362,0.215468267,0,0,0
LOC_Os07g10890,0,0.530531,0.000626924,0,0,0
LOC_Os01g22490,0,0.627334,0.0002,0,0,0
LOC_Os08g08040,0,0.49228,0.000500001,0,0,0
LOC_Os02g44300,0,0.564784,0.067699474,0,0,0
LOC_Os07g07220,0,0.54189,0.000508998,0,0,0
LOC_Os08g10608,0,0.52849,0.00253029,0,0,0
LOC_Os03g37970,0,0.420346,0.99762789,0,1,1
LOC_Os11g03970,0,0.475133,2.22E-16,0,0,0
LOC_Os05g41090,1,0.815987,0.978230338,1,1,2
LOC_Os08g23110,0,0.556104,0.970511372,0,1,1
LOC_Os02g45820,0,0.465675,0.600782567,0,0,0
LOC_Os05g37980,0,0.445362,0.0002,0,0,0
LOC_Os10g29660,0,0.506908,0.012879117,0,0,0
LOC_Os10g40020,0,0.50423,0.957547353,0,1,1
LOC_Os06g34690,0,0.414611,0.022824492,0,0,0
LOC_Os08g33830,0,0.539499,0.67383676,0,0,0
LOC_Os06g07978,0,0.518148,0.243606671,0,0,0
LOC_Os05g41180,0,0.494828,0.024313479,0,0,0
LOC_Os10g02500,0,0.510593,2.22E-16,0,0,0
LOC_Os03g53960,0,0.502838,0.985498772,0,1,1
LOC_Os06g04030,0,0.506608,0.039216367,0,0,0
LOC_Os02g18320,0,0.494578,2.22E-16,0,0,0
LOC_Os06g10620,0,0.477272,0.082025622,0,0,0
LOC_Os06g46000,1,0.835278,0.9999,1,1,2
LOC_Os03g31090,1,0.829983,0.979048006,1,1,2
LOC_Os08g05490,0,0.434741,1,0,1,1
LOC_Os05g04850,0,0.51548,0.038683268,0,0,0
LOC_Os02g48660,0,0.486703,1.09E-09,0,0,0
LOC_Os02g15594,0,0.478515,0.001787069,0,0,0
LOC_Os03g47740,0,0.463138,0.855523909,0,1,1
LOC_Os11g09329,0,0.490978,0.799278561,0,0,0
LOC_Os05g08960,0,0.493558,0.470156245,0,0,0
LOC_Os09g29170,0,0.48814,0.168265021,0,0,0
LOC_Os01g20940,0,0.483015,0.315055803,0,0,0
LOC_Os04g24180,0,0.525245,0.99848721,0,1,1
LOC_Os03g21620,0,0.500233,0.803587325,0,0,0
LOC_Os07g31340,0,0.514963,0.172405689,0,0,0
LOC_Os05g33390,0,0.509937,0.022517751,0,0,0
LOC_Os05g06310,0,0.498971,0.155161725,0,0,0
LOC_Os12g19290,0,0.470914,0.0004,0,0,0
LOC_Os06g22820,0,0.495228,0.754246735,0,0,0
LOC_Os04g27860,0,0.422907,0.090324321,0,0,0
LOC_Os04g52361,0,0.469182,0.069278664,0,0,0
LOC_Os05g03884,0,0.463147,0.957884616,0,1,1
LOC_Os01g39310,0,0.541351,0.001077345,0,0,0
LOC_Os02g56110,0,0.404366,0.17900435,0,0,0
LOC_Os01g71000,0,0.543656,0.013840908,0,0,0
LOC_Os03g60710,0,0.515553,0.903775288,0,1,1
LOC_Os06g03830,0,0.513825,0.914000761,0,1,1
LOC_Os07g10830,0,0.482166,0.910629397,0,1,1
LOC_Os05g39760,0,0.501382,0.98340061,0,1,1
LOC_Os03g40180,0,0.507457,0.999500218,0,1,1
LOC_Os05g05470,0,0.511515,0.418208285,0,0,0
LOC_Os06g51270,0,0.524536,0.002990857,0,0,0
LOC_Os08g21570,0,0.458796,0.659579358,0,0,0
LOC_Os06g37750,0,0.415922,0.286574567,0,0,0
LOC_Os04g42840,0,0.503835,0.000500147,0,0,0
LOC_Os09g21760,0,0.510319,0.174444314,0,0,0
LOC_Os06g48750,0,0.486907,0.0006,0,0,0
LOC_Os01g12410,0,0.574689,0.105511973,0,0,0
LOC_Os06g36680,0,0.512856,0.002231011,0,0,0
LOC_Os02g42230,0,0.499998,1,0,1,1
LOC_Os01g09510,0,0.532157,0.351056973,0,0,0
LOC_Os11g13820,0,0.469314,0.974360596,0,1,1
LOC_Os01g13260,0,0.490079,1,0,1,1
LOC_Os10g30370,0,0.585248,0.142330187,0,0,0
LOC_Os02g55990,0,0.507907,0.749151394,0,0,0
LOC_Os02g47140,0,0.484561,0.988272317,0,1,1
LOC_Os03g21940,0,0.496377,1,0,1,1
LOC_Os04g56800,0,0.485209,0.872059884,0,1,1
LOC_Os03g18510,0,0.517926,0.664799952,0,0,0
LOC_Os02g32760,0,0.518644,0.650459427,0,0,0
LOC_Os01g15010,0,0.489839,0.260969803,0,0,0
LOC_Os04g39440,0,0.481859,0.087059612,0,0,0
LOC_Os04g39700,0,0.528385,0.955524528,0,1,1
LOC_Os02g58220,0,0.534395,0.997806156,0,1,1
LOC_Os02g35010,0,0.512647,2.22E-16,0,0,0
LOC_Os09g19560,0,0.550727,0.0007,0,0,0
LOC_Os11g10050,0,0.484914,0.003962789,0,0,0
LOC_Os02g06930,0,0.521689,0.980224805,0,1,1
LOC_Os01g04450,0,0.476836,0.02215022,0,0,0
LOC_Os03g58960,0,0.57252,0.1155888,0,0,0
LOC_Os06g41360,0,0.475958,0.899757729,0,1,1
LOC_Os03g08754,0,0.508686,0.937461994,0,1,1
LOC_Os06g48300,0,0.538351,0.57728923,0,0,0
LOC_Os03g06760,0,0.565979,0.82863416,0,0,0
LOC_Os04g12540,0,0.534296,0.001683083,0,0,0
LOC_Os03g30890,0,0.496272,0.000100021,0,0,0
LOC_Os09g26340,0,0.510057,0.275675296,0,0,0
LOC_Os08g38780,0,0.448594,0.154689682,0,0,0
LOC_Os09g04110,0,0.451728,0.467223616,0,0,0
LOC_Os02g39350,0,0.484159,2.22E-16,0,0,0
LOC_Os05g38610,0,0.445971,0.017964668,0,0,0
LOC_Os01g36930,0,0.42716,2.22E-16,0,0,0
LOC_Os04g54190,0,0.514667,0.407253329,0,0,0
LOC_Os03g03660,0,0.533268,0.968337533,0,1,1
LOC_Os05g47550,0,0.480434,0.156054143,0,0,0
LOC_Os05g45050,0,0.473821,0.128629408,0,0,0
LOC_Os02g38080,0,0.547936,2.22E-16,0,0,0
LOC_Os03g33580,0,0.475419,0.586090969,0,0,0
LOC_Os08g43640,0,0.522495,0.985771858,0,1,1
LOC_Os04g52640,0,0.479964,0.277713605,0,0,0
LOC_Os01g12400,0,0.495309,2.22E-16,0,0,0
LOC_Os07g36590,0,0.550927,0.020561334,0,0,0
LOC_Os11g40510,0,0.430356,0.030953596,0,0,0
LOC_Os07g42950,0,0.549573,0.963073715,0,1,1
LOC_Os01g17430,0,0.508417,0.990173923,0,1,1
LOC_Os03g22570,0,0.53899,0.539086988,0,0,0
LOC_Os01g59600,0,0.508376,0.150333387,0,0,0
LOC_Os04g41030,0,0.533191,1.71E-09,0,0,0
LOC_Os06g04880,0,0.446197,0.419960804,0,0,0
